Date,Time_Hour,bike_stands,Available_Bikes,Available_Bike_Stands,Avail_Bike_Changes,Avail_Bikes_Decrease,Avail_Bikes_Increase,Avail_Bike_Stand_Changes,Avail_Stands_Decrease,Avail_Stands_Increase,address,banking,Elevation,Latitude,Longitude,number,Availability,Date_Time,rain,temp,wetb,dewpt,vappr,rhum,msl,Total_Activity,Weight,Total_System_Bikes,DayofWeek,DayWeek_proc,Avg_Avail_Bikes,Avg_Avail_Bike_Change,old_index,demand,newindex,cluster
2019-03-20,1960-01-01 17:00:00,40,9,31,14,0,14,-14,14,0,Royal Hospital,1,12,53.343897,-6.29706,95,0.225,2019-03-20 17:00:00,0,15,12.8,10.9,13.1,76,1028.2,14,3.63,1017,4,Wed,11,8,298617,-2,95,0
2019-03-20,1960-01-01 17:00:00,30,2,28,3,0,3,-3,3,0,Kilmainham Lane,0,15,53.341805,-6.305085,96,0.0666666667,2019-03-20 17:00:00,0,15,12.8,10.9,13.1,76,1028.2,3,1.58,1017,4,Wed,4,3,33732,-2,96,0
2019-03-20,1960-01-01 17:00:00,40,9,31,10,0,10,-10,10,0,Kilmainham Gaol,1,23,53.342113,-6.310015,97,0.225,2019-03-20 17:00:00,0,15,12.8,10.9,13.1,76,1028.2,10,3.66,1017,4,Wed,8,6,517432,1,97,0
2019-03-20,1960-01-01 17:00:00,40,20,20,-14,15,1,14,1,15,Frederick Street South,1,16,53.341515,-6.256853,98,0.5,2019-03-20 17:00:00,0,15,12.8,10.9,13.1,76,1028.2,16,2.96,1017,4,Wed,10,-4,107189,10,98,0
2019-03-20,1960-01-01 17:00:00,30,23,7,-15,15,0,15,0,15,City Quay,0,4,53.346637,-6.246154,99,0.7666666667,2019-03-20 17:00:00,0,15,12.8,10.9,13.1,76,1028.2,15,2.81,1017,4,Wed,14,-7,78406,9,99,0
2019-03-20,1960-01-01 17:00:00,25,25,0,-2,22,20,2,20,22,Heuston Bridge (South),0,3,53.347106,-6.292041,100,1,2019-03-20 17:00:00,0,15,12.8,10.9,13.1,76,1028.2,42,6.87,1017,4,Wed,21,0,313962,4,100,0
2019-03-20,1960-01-01 17:00:00,30,5,25,7,3,10,-7,10,3,King Street North,0,13,53.350291,-6.273507,101,0.1666666667,2019-03-20 17:00:00,0,15,12.8,10.9,13.1,76,1028.2,13,3.16,1017,4,Wed,5,3,10846,0,101,0
2019-03-20,1960-01-01 17:00:00,40,5,35,4,2,6,-4,6,2,Western Way,0,20,53.354929,-6.269425,102,0.125,2019-03-20 17:00:00,0,15,12.8,10.9,13.1,76,1028.2,8,2.65,1017,4,Wed,5,1,488999,0,102,0
2019-03-20,1960-01-01 17:00:00,40,0,40,2,0,2,-2,2,0,Grangegorman Lower (South),0,21,53.354663,-6.278681,103,0,2019-03-20 17:00:00,0,15,12.8,10.9,13.1,76,1028.2,2,1.54,1017,4,Wed,3,1,1248,-3,103,0
2019-03-20,1960-01-01 17:00:00,40,0,40,0,0,0,0,0,0,Grangegorman Lower (Central),1,21,53.355173,-6.278424,104,0,2019-03-20 17:00:00,0,15,12.8,10.9,13.1,76,1028.2,0,0.73,1017,4,Wed,2,1,153518,-2,104,0
2019-03-20,1960-01-01 17:00:00,36,0,36,0,1,1,0,1,1,Grangegorman Lower (North),0,23,53.355954,-6.278378,105,0,2019-03-20 17:00:00,0,15,12.8,10.9,13.1,76,1028.2,2,0.99,1017,4,Wed,3,0,325255,-3,105,0
2019-03-20,1960-01-01 17:00:00,40,3,37,2,1,3,-2,3,1,Rathdown Road,0,30,53.35893,-6.280337,106,0.075,2019-03-20 17:00:00,0,15,12.8,10.9,13.1,76,1028.2,4,2.02,1017,4,Wed,5,1,381057,-2,106,0
2019-03-20,1960-01-01 17:00:00,40,7,33,10,0,10,-10,10,0,Charleville Road,1,29,53.359157,-6.281866,107,0.175,2019-03-20 17:00:00,0,15,12.8,10.9,13.1,76,1028.2,10,3.08,1017,4,Wed,8,3,301498,-1,107,0
2019-03-20,1960-01-01 17:00:00,40,2,38,7,1,8,-7,8,1,Avondale Road,0,28,53.359405,-6.276142,108,0.05,2019-03-20 17:00:00,0,15,12.8,10.9,13.1,76,1028.2,9,2.39,1017,4,Wed,6,3,409742,-4,108,0
2019-03-20,1960-01-01 17:00:00,29,4,25,-1,2,1,1,1,2,Buckingham Street Lower,0,5,53.353331,-6.249319,109,0.1379310345,2019-03-20 17:00:00,0,15,12.8,10.9,13.1,76,1028.2,3,2.91,1017,4,Wed,6,2,40209,-2,109,0
2019-03-20,1960-01-01 17:00:00,40,3,37,2,1,3,-2,3,1,Phibsborough Road,0,24,53.356307,-6.273717,110,0.075,2019-03-20 17:00:00,0,15,12.8,10.9,13.1,76,1028.2,4,2.43,1017,4,Wed,5,2,498749,-2,110,0
2019-03-20,1960-01-01 17:00:00,40,5,35,-4,7,3,4,3,7,Mountjoy Square East,1,18,53.356717,-6.256359,111,0.125,2019-03-20 17:00:00,0,15,12.8,10.9,13.1,76,1028.2,10,4.93,1017,4,Wed,4,2,329785,1,111,0
2019-03-20,1960-01-01 17:00:00,30,5,25,3,3,6,-3,6,3,North Circular Road (O'Connell's),0,14,53.357841,-6.251557,112,0.1666666667,2019-03-20 17:00:00,0,15,12.8,10.9,13.1,76,1028.2,9,4.89,1017,4,Wed,10,5,331676,-5,112,0
